type,b_mean,b_std,g_mean,g_std,r_mean,r_std
Chocolate Pudding,140.07590384251372,58.08663916553827,139.37346204807875,58.02982477964174,168.1571077039561,42.56550240738628
Chocolate Pudding,141.16403417918178,53.323103212259355,137.77912998446402,53.5747941679572,163.31266183324703,40.59871054589954
Chocolate Pudding,129.7897421365826,47.51281758328549,127.48427316520261,47.133319824478576,157.33408897704732,34.185918054462526
Chocolate Pudding,150.52735317779565,62.332516188665615,148.77916331456154,62.75345955167586,174.18704746580852,47.15967136174581
Chocolate Pudding,151.1172478793591,64.37063548605245,149.59962299717247,64.83645138884904,174.98642789820923,47.87593734424172
Chocolate Pudding,129.126087728645,43.625613908608514,127.15716568993074,43.419001779960105,158.84496537027172,31.037158585554568
Chocolate Pudding,151.83045580110496,47.593270428956,149.61671270718233,49.362533572390895,173.83563535911603,36.48437644521719
Chocolate Pudding,114.71642619311876,28.350947544404335,113.16444691083981,27.231903088450665,149.50998890122088,17.926933548902486
Chocolate Pudding,124.39765755716677,35.393631207323324,119.0697155605131,34.3900422489817,143.25934188510877,28.70379146009885
Chocolate Pudding,154.2638671875,63.69210685532283,153.5583984375,63.58035107442784,179.7412109375,45.692988949713396
Chocolate Pudding,132.95397030985353,43.82901138679133,130.540599780811,43.53121745431237,157.8179734980572,32.145477386521854
Cinnamon,133.73844500179146,53.09052410269516,127.68505911859549,55.03915471192132,224.90146900752418,15.788301933921556
Cinnamon,140.29633771316745,65.29537173091478,134.90998043052838,68.08968705524866,225.35225048923678,18.05633841924506
Cinnamon,129.10565635005335,48.17126498190826,122.64369568531788,49.55695511322307,221.0368958682726,14.215475673370833
Cinnamon,124.57360343006276,56.70148621432804,118.54026595414155,58.55974751427527,222.31445348909463,22.806654543428156
Cinnamon,162.56733067729084,80.51302663924496,158.13545816733068,84.3609158390568,230.5410358565737,21.44240198557673
Cinnamon,108.1641810918775,48.495984657748686,101.20266311584554,50.75863034820046,216.57816245006657,13.2064505213076
Cinnamon,102.59221877156659,25.0594830967375,97.23412698412699,24.963594229742696,218.84998274672188,11.592027286806212
Cinnamon,152.1683866096149,50.04755943325118,146.5242889504153,52.11546191661212,228.64913163856028,14.181865824862058
Cinnamon,111.76278918214402,32.73462473798336,102.9652981427175,31.89198434474542,219.0078201368524,10.673855292674977
Cinnamon,109.10653204203585,29.90830110438229,99.95312178034206,29.23527642837686,216.82433546260046,10.00420008625006
Cinnamon,160.85125998770744,76.10670866097503,155.94345421020282,79.91427028278079,231.75353411186234,18.948936123064495
Cinnamon,114.29765682206492,39.22381068003203,107.4212838662436,40.76191570620488,218.19941420551623,12.68746254312811
Cinnamon,133.53731778425657,44.056416665061235,126.78177842565597,45.854285501772004,221.7276967930029,13.710646506997543
Cinnamon,120.68014087889217,43.27278089322727,114.84143120147283,44.00142884533923,223.66493236212278,14.003125421187304
Cinnamon,123.73169378698225,45.793484378022576,117.34153106508876,47.06884120257138,220.953125,13.481521001118745
Cinnamon,133.83189448441246,71.64654308631424,128.2419664268585,74.93441873879249,222.43980815347723,19.411530800551226
Cinnamon,104.5524259338772,23.384576252812536,98.87539716616574,23.383131103534353,220.1330184628596,9.66299885979766
Cinnamon,106.8206578489384,23.883045787181956,99.9951270449008,24.929635971307253,216.62730595196658,15.427656848656971
Cinnamon,115.54309316981775,40.666125340394224,111.73547947538749,42.16329183389692,221.1581502299438,12.333687732929873
Cinnamon,148.45190402817522,51.53711083165981,142.45938806955755,53.523291543402564,227.409200968523,14.87586240459103
Cinnamon,127.50731023432806,48.61775557607989,120.43030242339275,50.648836368907844,220.67264169837773,14.148849865084662
Cinnamon,129.00098800282288,41.023075581262056,122.9803810868031,43.3586872712636,220.7500352858151,12.105233198170948
Cinnamon,135.49883759548322,50.08914254182323,127.7363002324809,51.78995535863445,222.19860511457986,15.467509514947093
Cinnamon,112.55126791620728,46.04468332206459,105.680815876516,47.47426734298602,218.13340683572216,13.22291526755591
Cinnamon,108.59950528446143,24.674903191660004,104.76883292107038,24.74812338397201,218.42478075106814,9.801614222539621
Cinnamon,102.55522682445759,20.512093111249435,96.42899408284023,22.26898471087578,213.24556213017752,8.343870361708872
Cinnamon,147.07813244402095,47.074718801119445,143.17055740828965,49.560762175599294,224.27346355407337,14.64574584407316
Cinnamon,159.6883761682243,60.98690992863587,155.1355140186916,64.46235480769072,229.1346378504673,15.784757412594441
Cinnamon,120.79466666666667,48.328657870414276,115.57644444444445,50.49636885319602,215.19822222222223,13.21241155360097
Cinnamon,105.36152081284824,32.936568072619586,99.39331366764995,34.631534385727214,212.19632907243528,8.939239137484382
Cinnamon,127.59895248784137,52.3183300641939,120.20202020202021,54.056028453404,220.38028432472876,19.046774694331006
Cinnamon,158.34409638554217,76.93841165529025,154.97012048192772,79.8554421272269,231.41301204819277,19.35463642563532
Cinnamon,112.53916022014394,35.53013376610405,105.6502328445522,36.05293659122212,217.03113574260092,18.665612868782034
Cinnamon,145.86060209424085,77.85687679684402,141.3056282722513,81.09729416050213,225.67015706806282,21.270997620372807
Cinnamon,140.4542489581446,47.17733254712854,133.43902880956696,49.45638022236479,224.8722594672948,13.818530765649044
Cinnamon,117.83138658628485,42.21566996170391,111.48370384325547,43.96269825290149,219.38583270535042,13.035592793142222
Coconut,232.64453726093646,17.45073281515972,234.6502528028138,16.42850944749283,237.8641459661464,13.295829481529454
Coconut,233.94766869958687,12.733184664976484,236.9262246704702,11.216313670594118,239.99872122762147,8.811449767060948
Coconut,236.82492226740015,11.50564104753794,238.0542932312844,10.706815335441343,239.96914613728774,9.057537780027221
Coconut,236.3052495139339,11.315151100070233,239.0660124062587,10.671908623077789,241.97842792334043,8.686838237772093
Coconut,239.13805309734514,11.504640479030753,241.51524090462144,10.411391054194498,244.1518190757129,8.455386949791707
Coconut,239.29710757780785,11.907128430738435,241.77232746955346,10.802136628770267,244.2836603518268,8.605758739908444
Coconut,235.870261732852,9.704901257367352,238.69020758122744,9.093820736559469,241.67847472924188,7.427687289309705
Coconut,237.55997175426208,9.901087517299734,239.93180671845053,9.208853133023128,242.31998385957834,7.605308366084036
Coconut,236.63707834354145,15.055132859454899,238.82365846969557,14.226501618890047,241.47700886735532,11.411367320197733
Coconut,235.9005745690732,14.574354130488326,237.98076442668,13.251261553740434,240.8076442667999,10.399896784656583
Coconut,236.0761521168977,10.387360320755757,238.90033720494569,9.414102398939201,242.02491569876358,7.66461272098074
Coconut,236.48899151541187,11.585327222628104,239.4356137901407,10.375576015169829,242.06261411234024,8.268144021505632
Coconut,238.01613549809582,10.149989618459779,240.58348366406094,9.30838961737072,242.83914612146722,7.777284390323464
Coconut,237.9033710756562,10.419263107596866,239.29606278950078,10.21430026695717,241.35563561502832,8.951354086649008
Coconut,237.65973036342322,13.27363236731845,240.0403477921063,12.621261518465305,242.74237983587338,10.029565787286908
Coconut,235.77630226182316,10.725159087754546,238.65464359150104,10.164981028052301,241.93677176148046,8.414414799543557
Coconut,233.72577000832442,15.7271887924542,236.45594006421692,14.288225860450373,239.56070876441908,11.111159862489796
Coconut,234.0229856648542,15.977236512849633,236.43886966551327,14.660993510146184,239.54671280276816,11.209666218389406
Coconut,235.28207073101356,9.032886826886937,238.0191523656016,8.101752466214474,240.84346259599886,6.514001350257981
Coconut,235.44329538541757,10.012661447492372,237.89128356652472,9.858823551515242,240.76058051620754,8.381426988047467
Coconut,235.28172851103804,10.45491380892418,237.80469704086426,9.79559512755856,240.70934711131986,8.097936924275047
Coconut,233.21100172536282,12.991117699638442,236.2045062417538,12.543159712335372,239.45031969958387,10.062642179542468
Coconut,233.27725494342815,11.360190679581223,236.5648725811568,10.572791091258303,239.93581474040394,8.406116442801274
Coconut,234.69589148810695,9.90336187348067,237.86829172400235,9.351077424470583,240.99341458620012,7.825403072006108
Coconut,238.34599564481007,11.617525851164402,240.87575610936366,10.564443979395975,243.41616259375755,8.461998574443145
Coconut,234.08696141298233,13.306310979915688,237.27922150973112,12.162496055295007,241.03194960062999,9.3541279905654
Coconut,236.7880347949583,16.603707477437197,240.0802414344044,15.15681525318383,243.58121782353984,11.644895984656646
Coconut,236.1633432329232,13.50182050383687,239.29412388629615,11.812526674261258,242.46701315231226,9.031263412495347
Coconut,241.59119033588686,10.187564440885561,244.36461402474956,8.50476122577675,246.78712433706542,6.454790360771713
Coconut,239.73055739149592,17.676198684436052,243.32055518836748,14.565715828423526,246.61291033267239,10.61562698768171
Coconut,235.6634201585504,14.533756873870118,238.4691959229898,13.070005434154071,241.28788221970555,10.255182395095796
Coconut,237.3173058013766,10.503729047885896,240.08613569321534,9.496646125010235,242.88082595870208,7.765500951055277
Coconut,231.90661625708884,9.369538670707898,235.7523629489603,8.814123348859532,239.51568998109641,7.059659321901971
Coconut,235.68978427527188,11.351514316408348,238.13086111606347,10.657322610147467,240.93011231948654,8.932569687248463
Coconut,235.32985507246377,11.90087836153691,236.83613526570048,11.171193481799076,239.13178743961353,9.64806927661759
Coconut,238.00506810262908,11.510347342665156,239.3535001583782,10.870322878731985,241.40655685777637,9.277745148673052
Cotton Candy,185.16347693480748,21.82570458232249,185.88890583301563,20.572301918770155,249.0818909645444,1.663816197437293
Cotton Candy,179.61816958277254,10.827931996453824,178.7484522207268,9.920348035295506,248.5098250336474,0.8580850360016337
Cotton Candy,181.76590106007066,14.465413966419796,181.26472320376914,13.279754841314269,248.64016489988222,1.155756003587285
Cotton Candy,180.7700676271685,11.996669547692482,179.24522199353132,11.177058413167567,248.52925610114673,0.9979896018983253
Cotton Candy,187.5088296398892,30.315659692500112,188.66317520775624,29.69150948246684,249.45186980609418,2.4216110556679418
Cotton Candy,178.56076742364917,13.443898175682689,178.69992169146437,12.404163862248463,248.5383711824589,0.936081659883294
Cotton Candy,179.23012446024893,12.510554418835858,178.83718567437134,10.650265367806188,248.51435102870207,0.8821083292982251
Cotton Candy,192.2515735266069,23.68025279436027,192.27229957403523,23.563820893286326,249.52730624960265,1.9834415627113726
Cotton Candy,179.4328159645233,9.787370739629504,178.9709977827051,8.903610549805707,248.5269179600887,0.771819654216778
Cotton Candy,180.2156520419007,9.577242380876427,180.63185061484742,8.533133501299224,248.76810384089873,0.765535780132019
Cotton Candy,183.3649551752241,12.121188284903775,180.51002444987776,11.380770850437875,248.65753871230643,0.9877397440032423
Cotton Candy,187.2498470480269,23.658916324181146,187.68239522789844,23.41786278884639,249.23784031814012,1.882936788400417
Cotton Candy,182.36869118905048,17.295600742527757,182.5117038649973,16.013843718795233,248.79314099074577,1.2306754962638478
Cotton Candy,178.03086419753086,11.344538491016296,176.99753086419753,10.567875562447185,248.41333333333333,0.9261735965056429
Cotton Candy,196.21837088388216,24.691036595504425,194.13951473136916,23.47026102590538,249.54419410745234,1.862762456475518
Cotton Candy,192.91992847208425,36.02568991747764,193.95390423206834,35.4294403364702,250.01947148817803,2.877666415075783
Cotton Candy,188.56848096762718,19.73965347702444,188.33525435787976,18.812305292381886,249.1706865884027,1.4400265540266293
Cotton Candy,196.45396572339578,34.897309541692835,195.386209645277,35.43945354570335,250.00278995615784,2.9958773632926894
Cotton Candy,185.1389641889,22.286038682798928,184.07390497931232,22.971872101861372,248.91168497645884,1.6370798360374128
Cotton Candy,179.22730551262237,11.088657585656975,178.75847501287996,10.310890514773424,248.45440494590417,0.8685989351273334
Cotton Candy,183.1538670284939,11.11666382419825,182.74509271822706,10.028966059586082,248.67914970601538,0.8591931889732238
Cotton Candy,199.21165158371042,30.646209526762753,199.6024886877828,30.481570623125492,250.20859728506787,2.5388685843303147
Cotton Candy,189.27224804050775,23.368020841161275,190.34500936394534,21.78514378331456,249.35305542068392,1.665953307783975
Cotton Candy,177.03819969742813,9.59888568222129,176.45461422087746,8.9323158195448,248.4001512859304,0.813241385128821
Cotton Candy,198.08297153883262,36.4813965694326,197.84273999035216,36.665031318420155,250.2209358417752,3.0735329221396968
Cotton Candy,188.79951137578257,30.555286855269713,188.14735074057108,30.606184938710875,249.27439303710491,2.6472778411584734
Cotton Candy,200.63335297583973,30.740525196340226,199.5101944608132,30.558899856209152,250.11655863288155,2.5987106070776083
Cotton Candy,179.84977064220183,14.849930495703054,180.16857798165137,13.503767697000754,248.62700688073394,1.101986315433271
Cotton Candy,188.4345806127574,19.77519601066134,187.2305374183827,18.418112350182057,249.0254897036665,1.706408931133036
Cotton Candy,194.89195478723406,34.65981085444698,196.58211436170214,33.46327038229245,250.08477393617022,2.8359033753310943
Cotton Candy,183.34619506966774,12.525895358346345,183.6472479667108,11.05143089070226,248.84477649580734,0.9051143915713064
Cotton Candy,174.06999232540292,19.731386046561376,175.24626247122026,21.048826388282276,248.46956254796623,1.3644490820501702
Cotton Candy,182.49222065063648,19.818151610537345,181.52227722772278,19.549972204629523,248.78253182461103,1.6288654463146868
Crushed Pineapple,124.32101333986049,50.51672413862463,224.21772120915432,28.04784553594166,234.29115163382696,25.95166126364193
Crushed Pineapple,125.8359375,49.143797578540244,224.12485532407408,15.296336186531194,234.81553819444446,10.41026060795908
Crushed Pineapple,116.28850174216028,42.58086433085745,224.43519163763065,11.388077475455127,236.07456445993031,7.55371111703202
Crushed Pineapple,116.68065154854858,42.419792484051534,219.25075652856128,18.935291337826154,232.45653229723166,12.32291331929485
Crushed Pineapple,118.91238995061198,42.79605734385615,221.01664161477345,14.494215637245963,232.84689714408418,9.774512061209439
Crushed Pineapple,115.29338482621154,42.16050190177681,220.22474149744613,16.683395573019485,232.95116481873677,10.79126191992672
Crushed Pineapple,111.99081566220238,41.19188822801534,220.24774460565476,18.208175380805365,233.15311104910714,11.929543405066578
Crushed Pineapple,102.31499865843843,25.655768505869705,217.91065199892674,11.31199191205588,231.49557284679366,7.622563996191323
Crushed Pineapple,115.69011354195514,44.47776052907711,223.53821656050957,15.520191475201957,235.01689282747162,10.548748379171792
Crushed Pineapple,115.13595482116712,45.8110408069175,223.693787910479,15.206111684668292,235.5878477306003,10.136336400028696
Crushed Pineapple,126.15803082014686,57.82012160839584,224.75540386803186,17.486796077064586,236.26186782500776,11.376768276360902
Crushed Pineapple,153.98758278145695,76.98768292807542,228.59271523178808,25.329429129862657,238.80298013245033,16.00354651483806
Crushed Pineapple,99.33317001469868,24.831025664798894,217.42822146006858,10.77919072527102,232.35521803037727,6.886049027149029
Crushed Pineapple,134.6024844720497,68.09459518948738,228.02141786249732,17.01710589249736,238.72178196615977,10.719796060590292
Crushed Pineapple,102.66288330093434,32.88981784579775,221.0956919796827,13.010224510348865,235.24292970464666,8.315368279027995
Crushed Pineapple,113.25528978840846,43.3547391613897,220.37192798002366,17.02259537480483,234.94690498094363,10.980870531314135
Crushed Pineapple,133.40866078588613,69.76029381959282,214.8187650360866,49.602059099993284,229.96038492381717,32.93986943520525
Crushed Pineapple,127.31705069124423,59.852637273027504,226.75586277521762,16.759452864062297,238.76712749615976,10.022067039519614
Crushed Pineapple,98.41332426920462,19.613441381637937,211.3970088375255,12.893069266261335,229.98436437797417,8.267972837033152
Crushed Pineapple,127.14103403141361,63.44891871500691,227.10806609947645,20.005296755830056,238.50335405759162,12.572856598382542
Crushed Pineapple,114.29789569990851,54.70911800056936,227.06056724611162,16.51159611132787,239.79530344617262,10.034186876583005
Crushed Pineapple,95.62121212121212,16.77323368428795,218.1306818181818,6.878084655267262,234.40593434343435,4.567533664185409
Crushed Pineapple,115.14273373008255,54.326892823262334,218.86100979074678,28.297114662658075,230.60798617776925,26.21409961410887
Crushed Pineapple,132.58230683090704,68.15082903987205,226.65154908547964,16.25434987659912,236.75401269130273,10.61547347529675
Crushed Pineapple,114.82875188401637,43.580024127783595,222.4550348094452,19.005586216210556,234.27912151008397,13.136485456837516
Crushed Pineapple,112.56925892945483,40.6485652174173,217.2412684278223,22.798650988253986,230.89373701395073,14.999590619897528
Crushed Pineapple,114.03344523187866,43.94714847588052,221.10431431058063,20.398246482639333,233.58889717767002,12.896865103338758
Crushed Pineapple,132.00393771254699,55.66652594566321,223.73635224628603,14.52705669450142,234.9640236262753,9.492790862087404
Crushed Pineapple,131.5261635550881,61.9221350914607,223.7714961872206,24.29047002527052,235.38364449119118,16.223988163337026
Dr Pepper(R),142.71083192567568,56.882961805957635,140.7092483108108,57.50151407180361,166.60261824324326,43.51767253124521
Dr Pepper(R),113.23849433906778,42.2106019357039,112.1860020585208,41.76102130768685,149.04469930892515,30.27497956724984
Dr Pepper(R),114.5053646117476,33.79433693535825,112.59610838334243,32.86475882403788,146.26695762865975,23.62423336169511
Dr Pepper(R),142.04097924427887,70.62009177808521,138.84406599254922,72.64113205824555,160.69292176689729,58.96795485486644
Dr Pepper(R),153.7961946578851,69.07315275789338,152.5188437614343,69.22021969282933,173.93889498719355,54.036255109422505
Dr Pepper(R),131.7615460203079,52.62053343495261,129.60890926957092,53.61166500725628,156.09466098919097,41.66731292730266
Dr Pepper(R),114.37971233913701,34.73473759333786,112.89659348978047,33.33478103345817,148.1311127933384,22.277149249873307
Dr Pepper(R),142.4636131897048,62.556962709927,139.67806923772716,63.90570684153348,164.99333936353918,50.13949988059643
Dr Pepper(R),141.49238799478033,77.36027862202643,140.9021313614615,77.69479715405139,169.7777294475859,58.1504379331505
Dr Pepper(R),121.16444717612511,38.383734457459504,119.18589086935737,38.50002772038797,151.16472034419178,29.65986549220157
Dr Pepper(R),106.76485655737704,28.165625508652067,105.16837431693989,26.985455702809656,141.97284836065575,18.753809644348507
Dr Pepper(R),126.94121639967418,58.354033786218594,125.7534618517513,58.63117794063894,159.26934564213957,43.14687331577148
Dr Pepper(R),125.70689338235294,46.41464759431886,123.46498161764706,45.97541168489142,150.80330882352942,35.651498247436685
Dr Pepper(R),108.07014341590613,25.71492563923377,105.87144719687093,25.167991630831626,138.5244676227727,17.87787865452542
Dr Pepper(R),105.48066383635661,23.63822582777544,102.71516788884601,22.97053466329979,138.01343110768042,17.46969513218154
Dr Pepper(R),121.82539682539682,24.93016107245128,114.2156862745098,22.457952753890414,129.53874883286647,16.07914429774626
Dr Pepper(R),121.11493957315506,41.159579508858606,118.93151624239307,40.90638703602328,149.89431730521986,29.903534362701595
Dr Pepper(R),106.9930216329379,29.290397339144228,106.44242847173761,28.185477549541115,140.55408234473134,19.50064072199262
Dr Pepper(R),118.4185731487056,38.09643477513053,116.6580373269115,38.278320764879176,149.98637868753764,28.747850919000033
Dr Pepper(R),108.19974524321312,23.196113808549583,105.76649948252528,22.744553537634527,139.9808136294881,15.973179236045377
Dr Pepper(R),115.66677508537974,36.34225067269131,113.26557163766466,37.19059121680383,142.03846153846155,29.580644678149177
Dr Pepper(R),143.16266749766282,72.55142079422204,143.97787472732938,72.29057270614975,169.5359925210346,55.82749577187077
Dr Pepper(R),132.38193869096935,53.85034746720991,130.0718724109362,53.98173933376193,157.18661971830986,41.14107434507697
Dr Pepper(R),105.68578091775842,27.194063389640267,103.23293778722821,26.669606591014777,139.0170107689142,20.274770363221993
Dr Pepper(R),110.45430809399478,54.761392789757416,109.3751087902524,55.078544502381185,145.66057441253264,41.50080083555099
Dr Pepper(R),123.65884194053208,51.31359564361501,121.69698748043818,51.21240105895867,153.35935054773083,37.71335983940351
Dr Pepper(R),127.06453640649555,42.32890776081437,125.01990570979571,42.62450006824231,154.22933473022525,31.77488092433118
Dr Pepper(R),117.85554199489626,44.08823082865708,115.63253078886054,44.2984378596084,144.59924553422834,33.95011134670619
Dr Pepper(R),125.1128640776699,57.365159579178666,123.45651294498381,57.44458186721094,154.57686084142395,42.97701743590562
Dr Pepper(R),152.55982905982907,78.9509006350269,150.77179487179487,80.20343828142937,175.8230769230769,60.90039771474892
Dr Pepper(R),120.82851885924563,48.45671667484806,118.9674333026679,48.8116015355983,149.6292548298068,37.04236602925706
Dr Pepper(R),131.90428344791115,65.02599518960682,131.26811210999472,65.20188745374271,159.02617662612374,50.58824880455001
Dr Pepper(R),148.35392441860466,52.97406149234064,147.21656976744185,52.399755224006825,169.24491279069767,39.391838079224435
Dr Pepper(R),111.84829664809571,28.904257759147235,109.69969860261212,28.198296125392414,142.87962370992784,21.29238659521844
Dr Pepper(R),154.93495475113122,82.0146753222289,155.1052036199095,81.88283633918337,181.52319004524887,60.39126315818962
Dr Pepper(R),117.76387347391787,42.426184694175625,116.19006659267481,41.48691944605192,146.684794672586,30.92604191397688
Dr Pepper(R),119.42604644790025,39.55833563241096,117.01582516955538,39.07724738116369,147.81078303761046,30.263180037056998
Draft Beer,186.71605415860736,41.61589853797214,204.4688588007737,31.464620413557054,229.47388781431334,16.53038334319285
Draft Beer,148.92352457089115,17.172061695796526,180.71302609922407,12.584931296331693,218.22301904537974,7.246198910090295
Draft Beer,161.50117462803445,20.489492469904715,182.49882537196555,16.293251535693248,212.86374314800312,10.66923839140293
Draft Beer,154.66405870609182,30.488720891991324,183.88728214536232,21.517031726379365,220.41957589165273,10.877298358980132
Draft Beer,153.20890843587705,34.19246144655561,184.61446685069947,23.61388276156341,221.86604594581948,11.477650721323757
Draft Beer,156.26649474809736,33.75857822812852,184.69891188125038,24.151736004804302,220.5814831121454,12.765086366365274
Draft Beer,184.68326118326118,18.75862383034167,203.06782106782106,15.084648714968015,227.63492063492063,10.184207770296327
Draft Beer,147.04781675017895,16.685357337874038,178.52841803865425,12.42758038933869,216.55175375805297,7.725845968059759
Draft Beer,174.521712907117,23.13120543461733,197.23003618817853,18.41619207102164,225.81664656212303,11.010814416304765
Draft Beer,142.0527306967985,14.579229775399517,175.37126715092816,10.269356629716496,214.04358353510895,6.342925056264439
Draft Beer,154.17872697696384,32.22541172636673,183.98294589914468,22.355499336890976,221.56761295062182,10.938332512624893
Draft Beer,148.97593239022598,30.047613166109883,181.2044828219732,21.28746671917705,219.64431379753813,11.18941022804696
Draft Beer,156.35370635698666,31.24931482887511,183.87708317623105,22.597803162207622,220.5621370937335,12.006150703051272
Draft Beer,155.07616837219115,32.524839374397196,186.19068467137885,22.28727513449823,222.79502057179027,11.01880890551582
Draft Beer,157.78146453089244,19.87370765556138,184.32093821510298,16.42182008376232,218.67848970251717,11.222431545854105
Draft Beer,149.51983584131327,29.28225915004927,179.3967168262654,21.177843952869424,218.9293205654355,10.692912123019044
Draft Beer,151.41459772260595,33.94604801087836,183.69367183124882,23.11375605077019,221.00933358222886,11.630066771604632
Draft Beer,148.6423131170663,25.20380930883837,177.47799717912554,19.408194318586972,213.77658674189,10.822181899774783
Draft Beer,194.33656957928804,43.537686496355384,210.3089143865843,31.474136259453363,231.94027655192704,16.183513599561643
Draft Beer,153.3289676016756,22.381941995342075,184.10504268519009,16.868510035261764,221.01866482846387,9.511582212847602
Draft Beer,154.2396912317741,34.9073328169552,183.48261529326385,23.920055914596656,221.78531371643464,11.741984953607323
Draft Beer,183.09780092592592,15.547762277277714,202.42939814814815,13.65059578840847,227.7650462962963,10.16081937940143
Draft Beer,154.72761787038672,35.88056135472213,184.54388133498145,24.916462391174434,221.4426099240685,12.319923797563519
Draft Beer,163.57431416760616,20.80810622377312,189.61273957158963,16.443044264083863,222.48835024426907,9.44011145024251
Draft Beer,135.13833428408444,7.153278798401533,168.03964632059328,4.960468056872341,211.57387335995438,3.093400903530521
French Vanilla,220.12044139968003,17.936243744050756,235.38101489108587,9.285203456473543,241.1615046970505,6.230826622056676
French Vanilla,217.81595477386935,13.747660256589771,235.03140703517587,7.184941576480489,242.79522613065328,5.809434133275368
French Vanilla,218.67628364905283,10.187784743180515,233.06686191425723,5.819405650622375,237.25841226321037,4.658096893744764
French Vanilla,217.99967671542876,13.362262854526492,233.97041946173118,7.503737981309833,239.49317061343248,6.19824353981122
French Vanilla,222.03367469879518,10.612138355321814,234.92704819277108,6.103172468347945,238.65289156626505,5.348110584081768
French Vanilla,218.1140589569161,11.173975964430339,234.3859977324263,5.436850106807717,239.98968253968255,4.091167150343947
French Vanilla,219.62570404505888,10.119799294747367,233.94066820276498,5.815575337126135,238.37826420890937,4.919100119794818
French Vanilla,219.9339098208771,4.841183412762855,232.38892320362365,3.553651381974144,235.27280214123945,3.7324991300174695
French Vanilla,215.98050003056423,6.628819057701478,232.61397395928847,3.144222120592255,238.01479308026163,2.4168603631974896
French Vanilla,220.63221395535894,11.471402112364359,234.1151216569475,6.77115207869627,238.07932837321536,5.8914233325507395
French Vanilla,219.79781233977099,14.938807627703774,233.96171594599213,9.046986336869763,238.22654247137243,7.869168378212205
French Vanilla,227.64319463496417,16.31512062156678,238.10318549001676,10.569380473828996,241.11461667428745,9.247991566011505
French Vanilla,216.82094792276186,5.9021279331675265,231.8033937975424,3.660068738301191,235.8033937975424,3.779308353413099
French Vanilla,217.1156053566548,13.8041596423335,231.96119158239955,8.349506766426833,236.5660016397923,7.063078356411879
French Vanilla,217.643906020558,3.827627217670595,232.0337738619677,2.3202559485805145,235.66593245227605,1.8255406267382714
French Vanilla,217.28252563844762,8.048657887419616,232.89583752262217,4.271126123930652,237.5826127756552,4.097788601503962
French Vanilla,223.10299361472758,12.12362749501934,235.79152500207314,6.808663463216349,239.7625010365702,5.684155866104461
French Vanilla,216.20556390977444,4.750528172223429,230.01142857142858,3.9771741853402722,233.4793984962406,4.507231909699931
French Vanilla,225.7777523460746,13.474790153435102,237.81460288395513,7.50575926482138,241.68894483863585,6.158586947294794
French Vanilla,213.73035010433574,6.869243426791151,231.6053790864827,3.9882262151770385,237.36192905170415,3.3105032336737836
French Vanilla,218.37024471233667,11.877524168375647,233.74258283404316,6.856818275288718,238.84494333357395,5.77172868087859
French Vanilla,210.96813341684935,14.122013250406228,231.14602254932666,6.950952659223947,238.0786094581898,5.330298232178892
French Vanilla,226.6743569930456,16.010556985816564,238.40677779004304,8.957603492035753,242.30301357765757,7.090221937827076
French Vanilla,219.86791098348888,9.625869055626481,235.02010050251258,5.691988626103452,241.18018664752333,5.220189226207193
French Vanilla,227.4243119266055,21.66074090127109,240.6177370030581,11.237594876561964,245.50152905198777,7.537723525671514
French Vanilla,227.62214708368555,15.145060758596468,236.9746407438715,10.12455144837036,239.30769230769232,9.337750031732169
French Vanilla,224.6441947565543,16.845082320488746,237.38751560549312,10.378776189949726,241.13008739076156,9.110902558778623
French Vanilla,220.46411510464057,11.604740598479465,234.70421974522293,6.158509831139922,239.28827343039126,5.152440420556383
French Vanilla,215.71428571428572,7.156789806287458,233.84865629420085,3.560113435147352,241.7991513437058,2.835289709722252
French Vanilla,218.44493198771391,10.13816009066219,233.63397689044902,5.556016378696477,238.33340646482375,4.574549469267975
French Vanilla,225.8594478307637,13.622673498822653,236.70096808892077,8.58619234324729,239.4333094299032,7.729095624068556
French Vanilla,224.79416442378272,11.165345286253766,236.88365549302668,6.268455563938164,240.8546611206264,5.3383940347253045
French Vanilla,218.27865805946792,7.428355661871489,233.65864632237873,3.214682238126583,238.58822378716744,2.579457605758167
Grape Crush(R),176.7773851590106,68.1929028374866,167.89187279151943,75.87060985156792,178.58021201413428,66.31832776717843
Grape Crush(R),135.14655033123285,44.47703712354629,119.48052997253191,49.78822643289559,139.56148004524155,41.60869165613209
Grape Crush(R),119.07250250584697,22.61648714292075,102.1850985633144,23.574816076108846,124.7840516761332,17.565540091557082
Grape Crush(R),131.0511862203445,42.3786948465176,117.34346224677716,46.27877375334591,137.2794930126747,38.23779700952476
Grape Crush(R),155.32917316692667,32.79312892867303,139.39547581903275,32.867607706038754,144.90795631825273,25.325850513807072
Grape Crush(R),131.26490566037737,26.993353732832404,115.23886792452831,28.443069896435222,133.01150943396226,22.12787151358235
Grape Crush(R),120.31149474587176,19.143856756918296,103.66877546643792,20.5794252510748,126.38419472442634,15.20756535397883
Grape Crush(R),123.51764986011072,38.04066559136726,109.13113875825943,42.0444902118101,130.98214179415442,35.09832153658197
Grape Crush(R),157.1765091863517,69.30611998286524,146.25,77.04245919214095,161.50721784776903,66.23863702188359
Grape Crush(R),132.80857522291785,42.457285670509954,119.30620375640297,46.798430644851095,138.65831910453426,39.38265696530145
