cluster_1_rRGB,cluster_1_gRGB,cluster_1_bRGB,cluster_2_rRGB,cluster_2_gRGB,cluster_2_bRGB,cluster_3_rRGB,cluster_3_gRGB,cluster_3_bRGB,cluster_1_propRGB,cluster_2_propRGB,cluster_3_propRGB
237.2030319436925,231.81808337845106,227.492149431511,249.3834355828223,247.63831567205804,245.08337981037397,198.45000000000002,180.8649999999998,173.90000000000015,0.32788922421445055,0.6366057163145749,0.03550505947097461
248.69467554076516,247.2816139767057,244.92117304492524,237.61045570205852,233.33125144575544,229.86930372426625,212.3400673400672,196.7811447811446,185.99999999999974,0.5099703012303776,0.45852778956300383,0.031501909206618585
254.22961275626457,253.9776765375853,253.03599088838297,245.51881554595926,243.06693399136336,240.0367057371993,237.73871206513715,231.86010362694316,226.72686898593662,0.3233647613435474,0.4776075427224514,0.1990276959340012
244.41840212040896,240.31313896251416,235.64104505868985,207.5130890052357,189.3717277486911,175.94764397905755,254.3831282952547,254.00995899238444,253.19449326303436,0.5818462216347213,0.04207975324961445,0.37607402511566423
234.26290516206498,230.10114045618275,227.10354141656606,246.8519205789573,245.31081833364289,242.8806828725182,180.9449541284405,156.01834862385334,140.50458715596324,0.37734994337485844,0.6103057757644395,0.012344280860702151
251.65824425008088,250.73890508584435,248.94395853579462,233.2253318980982,228.22353785432415,224.54503049874333,242.83752327746734,240.12709497206703,237.24860335195532,0.3035398230088496,0.27404129793510323,0.4224188790560472
239.17358985570618,235.28902492348053,231.39571491036287,230.6576246334309,224.51906158357752,220.27639296187678,247.36485661988996,245.74740695546046,242.2983526540573,0.4323251417769376,0.25784499054820414,0.3098298676748582
230.975596529284,226.07483731019488,223.187093275488,242.7999272462715,240.41542379046896,237.6798835940344,253.93799212598398,253.83070866141702,252.9970472440947,0.32875735425209485,0.4892137635942236,0.18202888215368157
229.0706270627062,224.6726072607258,222.5346534653467,238.0242931103146,235.9621664675428,234.2250099561928,254.81810269799834,254.78416013925118,254.61531766753694,0.2927536231884058,0.4852173913043478,0.22202898550724637
241.41465076660995,239.80647359454855,238.28620102214646,230.5073489384866,226.07403375068057,224.19760479041884,254.37548638132287,254.31128404669272,253.91893644617352,0.46484003801076973,0.29094076655052264,0.24421919543870763
248.43570512187907,176.89292410934632,175.45297542682368,253.8150289017341,245.9527938342958,247.78901734103906,249.92283950617278,200.70884773662502,202.34002057613077,0.7726267632481891,0.07914601601219977,0.14822722073961114
248.99161425576517,187.05310971348698,188.79454926624726,251.3209302325581,222.37209302325573,227.2093023255813,248.28613416320886,175.0722683264176,175.57883817427373,0.19259757738896366,0.028936742934051143,0.7784656796769852
248.2478912839738,174.7586691658858,174.6949390815368,251.6755319148936,226.31914893617028,231.3191489361701,248.88826815642457,186.3054003724395,187.14152700186213,0.6283863368669023,0.05535924617196702,0.31625441696113077
248.96503496503496,187.2367632367633,189.3306693306692,248.20511708586295,173.8239375542065,174.94969644405876,251.8404255319149,227.13829787234047,232.3936170212766,0.29432519847103794,0.6780358718024111,0.027638929726551013
249.0039159109645,186.2714344600164,185.91137675185504,254.9827278141752,254.8368076235865,254.8695652173907,248.03525194184442,168.84624576777597,166.52738498307045,0.4203601108033241,0.14534279778393353,0.43429709141274236
248.64741744284507,181.36562235393714,181.43048264182914,250.45388601036274,210.05595854922342,214.49119170984454,248.1159322033899,170.90338983050927,169.81186440677865,0.4624119028974158,0.07556773688332029,0.4620203602192639
248.1786561264822,172.6478260869568,172.2249011857705,249.90719257540601,203.78190255220423,209.5290023201855,248.76946721311475,183.86577868852447,184.0092213114754,0.6426212852425705,0.1094742189484379,0.24790449580899163
250.37956204379566,208.6966747769665,209.8953771289543,248.65299942712159,180.9303543661519,180.86897454783565,253.75757575757567,244.24242424242553,243.77953447518743,0.0783902345985123,0.7768453175662788,0.14476444783520884
248.8797435897436,184.43794871794924,185.55897435897464,248.23971352338157,174.55048448251713,174.4964190422697,251.16141732283467,218.96062992125997,223.76377952755925,0.3458980044345898,0.6315742793791574,0.022527716186252773
249.05600961538465,185.81634615384576,185.97235576923052,248.50220474317726,176.0160886664279,175.0473125968296,250.42696629213486,208.1813804173355,211.38683788121972,0.315773493244269,0.6369363898588128,0.04729011689691817
248.80462568472308,182.94217894096158,186.41022519780884,251.42756183745584,221.5689045936397,226.68197879858653,248.1636788776306,172.8671083398286,174.68784099766168,0.5356153219233903,0.04612876935615322,0.41825590872045637
248.24115236557805,173.60250838197067,172.8039240034791,252.97491558128317,236.27448142788333,235.75205016883953,249.33254237288136,191.97186440677945,192.60169491525392,0.6158611196084429,0.15853472009788927,0.22560416029366778
248.30580452411428,174.89863422961957,174.07202304737584,252.03613177470768,228.9744952178526,232.2858660998944,249.38845247446974,193.36331500392734,194.45993715632335,0.7288280581693756,0.07317831868730072,0.19799362314332375
248.78211716341212,184.251798561151,185.65775950668046,251.07894736842107,217.56578947368413,222.0328947368422,248.15213675213678,172.47623931623949,173.2071794871792,0.2402469135802469,0.037530864197530864,0.7222222222222222
249.98316498316498,203.84848484848482,207.5521885521886,248.4557522123894,178.01327433628336,178.93510324483785,252.93854748603354,239.11173184357557,242.87709497206714,0.25736568457538994,0.587521663778163,0.15511265164644714
248.56752914415688,177.0230309923229,175.57691214103022,254.99999999999991,254.9999999999999,255.0000000000013,247.11612903225804,148.5483870967741,148.1677419354842,0.6987879992052454,0.2396185177826346,0.06159348301212001
249.33544590312357,192.62245359891324,194.16636487098202,252.001524390244,228.19105691056865,229.58790650406536,248.3493284652498,175.6377624201325,174.81731646890012,0.3143365350409107,0.1400213447171825,0.5456421202419068
255.00000000000003,255.00000000000003,255.00000000000017,248.1753753753754,173.1705705705707,174.47147147147172,249.09547738693468,188.04020100502515,190.6180904522613,0.25707453168593064,0.6648066958947788,0.07811877241929055
248.3051483732571,175.45352163031856,176.25348587772763,251.61703703703708,224.43481481481518,225.50222222222368,244.92307692307693,87.69230769230779,111.52307692307693,0.7981167070908831,0.19260950206876873,0.009273790840348123
248.49147999234157,181.11219605590645,181.68045184759706,250.9498746867168,215.51879699248087,219.56390977443598,248.16311535635566,172.15527798187554,172.1474406073972,0.5381761978361669,0.04111282843894899,0.4207109737248841
251.9027777777778,227.142361111111,230.27430555555574,248.26507592190893,174.93492407809168,174.06854663774433,248.8383953223973,186.51616046776067,187.75231443885033,0.026051560379918588,0.41700587969244685,0.5569425599276345
249.47765567765572,193.53919413919434,194.2190476190477,253.97668609492084,245.4783513738533,244.79850124895836,248.30582524271836,174.34870550161617,173.35679611650397,0.3088235294117647,0.27171945701357464,0.41945701357466064
252.42173189009168,232.88467943380635,234.6490424646139,248.46846454980437,177.33210091344216,175.05556763810466,249.6239801347996,196.54806669031572,196.98474636395915,0.16660886453492404,0.6379274467642366,0.1954636887008393
248.24720607957084,173.81060944717598,174.1721054984352,249.00174825174824,187.93706293706265,189.57167832167815,252.7922077922078,236.29870129870136,240.6233766233765,0.8460665658093798,0.1442259203227433,0.009707513867876954
254.984667802385,254.83645655877345,254.85689948892738,248.44184345281639,177.1799561082663,177.3350402340899,247.1596638655462,154.06722689075633,156.36974789915962,0.2831644958996623,0.6594307766521948,0.05740472744814279
248.05172082291858,173.43087867717782,174.0274947125545,254.98344066237345,254.7764489420431,254.84728610855444,249.86206896551724,203.91187739463598,208.0919540229886,0.7941670484043365,0.16597953886089478,0.03985341273476867
248.370497820601,176.70727231016187,176.75751319109756,254.99999999999994,254.9999999999994,254.99999999999878,249.87617490805067,202.0563955864324,205.86146301593803,0.5137301119622864,0.19787860931054801,0.2883912787271656
249.1686274509804,190.34313725490193,191.2999999999999,248.31618435155414,175.2243658449449,174.3586995355481,251.9441340782123,228.4916201117318,233.08938547486017,0.14621559633027523,0.8024655963302753,0.05131880733944954
251.82996811902225,226.9691817215729,230.97449521785322,249.5268225584594,196.26914259513993,198.48601558917963,248.2546468401486,175.43638992151946,175.63981825691775,0.11815670517327975,0.2751130085384229,0.6067302862882974
248.34867256637168,175.2117994100294,172.29262536873077,254.94444444444446,254.46883468834724,254.56504065040562,248.96521739130435,185.28173913043472,184.92173913043482,0.5634973404255319,0.24534574468085107,0.19115691489361702
249.21933276304537,190.0824636441401,190.83490162532115,251.0713391739675,217.0775969962459,220.96495619524345,248.41423456656182,176.6683302593024,175.3361180427481,0.36851396507155915,0.05037513397642015,0.5811109009520207
248.41635592600716,176.29041456459717,174.27977626672583,246.37184594953519,129.0421646746344,135.09827357237936,251.98868266183794,225.31643277501092,224.6106835672271,0.8397237145049885,0.09246354566385265,0.06781273983115886
248.21369596891694,173.3487129674598,174.10636231180192,254.06315789473683,247.7736842105262,249.2894736842107,249.07253886010363,188.84801381692566,190.39378238341965,0.728076379066478,0.06718528995756719,0.20473833097595473
233.8049335199441,221.56280615815277,96.63470958712821,245.86396900559592,241.65088247955157,197.64873009040457,51.68181818181802,32.38636363636334,32.7651515151514,0.6995471790478521,0.28429812752417083,0.016154693427976992
239.31280193236725,232.36835748792285,151.42632850241546,230.39214437367278,216.51167728237823,95.44225053078556,247.26855895196465,245.25473071324637,214.60262008733625,0.11979166666666667,0.6814236111111112,0.1987847222222222
233.23457943925249,218.98598130841106,93.75327102803799,240.37545126353788,232.50541516245488,145.84837545126345,246.86092715231797,245.24282560706388,204.67108167770442,0.7456445993031359,0.09651567944250872,0.15783972125435541
194.6590909090902,159.63896103895996,97.07532467532526,245.7802535535909,241.187860161351,197.37840952746575,231.89935567653944,218.1318115978223,97.20508466110333,0.057533530093025,0.19449321926252475,0.7479732506444503
237.54132231404952,229.83574380165302,150.26549586776846,229.3679012345676,215.3188090050831,95.74495279593341,246.13141683778247,242.0246406570845,207.31622176591634,0.10403693364827142,0.7389950611981962,0.15696800515353232
231.8771266540642,218.27079395085056,96.89177693761567,245.47774687065387,241.06884561891593,199.844228094573,186.49792531120332,147.31950207468878,95.49792531120335,0.7908309455587392,0.17914538432789337,0.030023670113367384
195.35525154457304,161.8592233009684,96.31729920564781,247.95321197532834,244.65683767112972,202.15285091018995,232.77985041794975,219.369643642763,95.45493474116921,0.05266462053571429,0.15455264136904762,0.7927827380952381
230.754617414248,216.71826443858106,95.68015244796246,248.39622641509436,244.7358490566039,188.61886792452825,193.23529411764702,158.27450980392152,97.62745098039215,0.9152133082908506,0.07110276361685001,0.013683928092299437
231.30824630896615,217.4614692113796,93.78069859560436,249.9558964525403,248.3787152444877,213.23106423777398,243.04320000000004,236.0847999999999,147.60960000000009,0.7690390473553033,0.14469675990030462,0.08626419274439213
232.29917225069005,217.94271449218172,93.52384706346348,250.33180428134588,249.28746177369942,218.06727828746392,244.52255054432334,239.70451010886475,161.56765163297095,0.7959631876176532,0.13700062748379,0.06703618489855678
253.96991497710954,253.71942446043164,245.8502289077839,231.38507092686993,216.6430243768076,95.06404076573733,245.74402730375442,241.38566552901023,174.80887372013663,0.1580308201468611,0.751060088944048,0.09090909090909091
233.41900647948177,219.42044636429108,95.97408207343568,254.97619047619068,254.9637188208617,254.82199546485433,192.00000000000014,156.04827586206912,96.3655172413794,0.5749172185430463,0.3650662251655629,0.06001655629139073
247.99019607843138,246.87254901960793,198.47058823529386,232.34941050375133,217.2593783494105,94.00589496248634,210.65753424657535,180.60273972602747,96.98630136986301,0.04997550220480157,0.9142577168054875,0.03576678098971093
232.86946107784408,218.2643712574859,93.27125748502878,254.45859305431858,254.3178984861984,250.44790739091536,247.82038834951453,242.86407766990285,173.20388349514573,0.7153566074105804,0.24052259584493468,0.0441207967444849
234.5713282292618,219.72304558544633,93.01994802275956,249.68641114982532,247.10243902438975,199.51428571428715,194.6436363636363,156.45090909090894,96.49818181818182,0.8927697999623754,0.08998557722455634,0.017244622813068287
234.337851662404,218.69872122762146,93.95132139812314,248.22991071428538,243.7343750000013,201.96428571428396,199.24624999999952,166.4075000000003,98.23749999999977,0.7707977395189907,0.1766329346826127,0.052569325798396634
156.47354838709595,99.77935483870813,70.2567741935494,253.5676287492927,252.85568760611295,237.88851160158544,234.08665041971284,220.76089899810475,96.67072840508871,0.12429831595829992,0.2834001603849238,0.5923015236567762
234.415274803711,218.94361170592478,92.52476802283547,252.83710657095494,251.52954168967457,239.9734953064571,244.0400421496312,237.14541622760805,169.14963119072777,0.717357910906298,0.1851510496671787,0.0974910394265233
230.59009332376164,212.20028715003593,95.20531227566408,244.99999999999997,238.43478260869568,200.19565217391312,182.03125,137.56250000000006,91.75,0.946974847042828,0.03127124405166554,0.021753908905506457
236.0984814143244,222.58114233907446,92.83476881233538,253.25223675154845,252.55333792154084,236.57983482450567,194.69838056680135,158.28542510121406,96.14777327935204,0.7218586387434555,0.23772905759162305,0.04041230366492147
253.55851307939443,252.71363010555322,238.80403854978982,236.71990455665045,221.26785714285805,88.39285714285315,247.9370915032677,242.8782679738558,167.6143790849685,0.1327843854833791,0.7924367185117414,0.07477889600487954
251.09375,246.56250000000003,193.09375000000006,233.75049636002643,217.01985440105892,92.5446724023826,245.53658536585365,236.87804878048783,132.92682926829272,0.020202020202020204,0.9539141414141414,0.025883838383838384
230.43433890321847,217.01895256252092,96.16821801054007,254.81531531531562,254.70720720720766,252.97822822822656,48.976331360947,33.52662721893432,29.928994082840006,0.8559224419274333,0.12785563447878673,0.016221923593779997
233.67449664429532,221.29050814956838,93.61409395973205,254.9999999999995,254.99999999999974,254.9999999999984,228.46762948207171,214.37599601593604,96.00448207171411,0.3902575587905935,0.23590892123926838,0.3738335199701381
232.76637791012445,219.7663779101244,95.40985381699628,247.82445381372185,244.1617477960921,200.38827136833618,157.52066115702462,111.5578512396693,81.66942148760339,0.795377879853585,0.1872532835713773,0.01736883657503768
192.2618453865332,157.88877805486177,97.46533665835392,232.5330361301488,219.53436689067746,95.92946969192644,247.50377358490465,243.825786163521,200.73364779873924,0.09918868111210052,0.7434946076976353,0.15731671119026416
233.5678536265181,220.9791598293403,94.85969806366941,247.20055420852077,243.6546588153805,201.37339799099433,194.9732937685459,158.21859545005032,95.77349159248288,0.7576774835260475,0.1794728335198309,0.06284968295412159
238.17758620689654,230.41206896551722,165.1844827586209,249.1170212765961,246.1898527004905,226.6800327332216,229.90224570673746,215.4642007926019,96.35297225891424,0.10381242169321639,0.21872203329156972,0.6774655450152139
232.49141395688704,218.34234563390567,97.63792473511319,251.24020618556744,250.29278350515534,232.26494845361032,157.62499999999994,110.58333333333327,79.8125,0.7196949776492243,0.2550617933210623,0.025243229029713384
136.08316937935948,99.35235199428051,101.77016633875564,238.93629976580812,235.22248243560108,235.783138173299,175.88201603665513,157.57101947308195,160.001718213058,0.58984375,0.22540118243243243,0.18475506756756757
136.91067818415596,94.59474361330764,95.44844697666105,254.46264367816102,254.38793103448262,254.43390804597806,178.03260869565264,157.86561264822137,160.33300395257007,0.8000294074400823,0.05116894574327305,0.14880164681664462
133.23360312587252,92.9358079821396,93.88194250628106,192.4039351851855,178.00578703703843,180.00462962963067,152.76520912547522,125.8365019011405,130.95247148289008,0.6515730132751409,0.1574831787597745,0.19094380796508456
121.39167556029864,90.1814300960512,94.94450373532446,255.0000000000005,255.0000000000005,254.99999999999875,129.97115384615398,101.58173076923089,105.29326923076931,0.4986695050558808,0.27993613624268227,0.22139435870143692
174.10801393728224,158.92857142857147,161.98432055749117,254.99999999999994,254.99999999999892,254.9999999999992,130.2792022792022,94.78917378917242,96.02635327635247,0.20892791803878522,0.2762532016099524,0.5148188803512623
127.66968781470314,92.84541792547884,95.68982880161055,222.29434447300792,214.3354755784073,214.66452442159311,173.21799307958491,154.1591695501729,156.46712802768172,0.6501801506714707,0.25483131346216836,0.09498853586636095
135.4063772048859,92.57349615558502,93.09972862957878,188.6277128547589,175.6736227045078,177.78631051752953,156.003045685279,127.78172588832479,132.79492385786767,0.6694928084784254,0.18152914458743377,0.1489780469341408
130.3070688280594,94.74993356364153,98.3826733988887,246.88095238094942,244.54015636104822,244.68905472637277,181.80669961559553,163.31740801757192,166.67600219659474,0.6191102705369624,0.23123098429405475,0.1496587451689828
254.9999999999987,254.99999999999807,255.00000000000028,129.17508896797028,86.46903914590567,87.1224199288255,141.73372781065095,103.96449704142019,106.56213017751483,0.31535450195737275,0.6111352762070466,0.07351022183558069
171.3572961373394,149.36587982832808,151.9513590844067,136.30282766526494,98.5985861673702,100.56830340084109,223.0398839738927,214.27266134880603,215.0877447425675,0.19094447859045277,0.7148808304309227,0.0941746909786246
147.60297572435385,113.75959279561489,116.40485512920918,131.5291288081243,89.33217530732121,90.18172100481084,180.0740740740739,162.86021505376246,166.1959378733578,0.21806693989071038,0.6390027322404371,0.14293032786885246
172.7664504170526,149.10379981464263,151.11492122335451,136.07370248890544,93.37179239822666,94.6397839089356,254.97554347826025,254.95561594202874,254.96195652173952,0.14661960358403475,0.7035025794189519,0.1498778169970133
128.99862030905325,94.15549116997887,96.17604856512038,218.1393831553993,210.00889679715135,211.97271648873243,173.67677286742025,157.64902363823268,160.95632065775936,0.6661764705882353,0.15487132352941177,0.17895220588235294
128.3133144475912,91.03002832861223,92.83626062322712,174.6856435643556,160.93564356435678,163.1553217821768,143.35100742311778,111.45528455284575,114.62142099681897,0.6136462407648848,0.14037375054324208,0.2459800086918731
179.17133706965475,161.94715772617974,164.53803042433933,129.38581081080895,90.71216216216078,93.04763513513669,146.93312101910857,114.25300778485412,118.44692144373693,0.09641065225781552,0.685063681976071,0.21852566576611346
155.81235697940497,150.33638443935897,160.3089244851256,118.43700440528627,96.30660792951505,101.7929515418503,131.50175438596486,122.18421052631591,132.21052631578956,0.20401493930905695,0.5298786181139122,0.2661064425770308
213.05889724310654,203.7738095238116,204.75313283208317,133.17572327043837,94.68729559748718,96.58691823899363,165.02970297029646,145.96275341819828,150.11598302687378,0.137224650724265,0.68106625524985,0.18170909402588498
186.52941176470569,173.35947712418306,174.05882352941194,131.29272898961258,91.8423040604346,91.75637393767725,153.10407239819006,130.07692307692307,133.5746606334842,0.10676901605024425,0.7390090718771808,0.15422191207257502
135.9151835655454,97.05827316180363,98.87806366317709,219.0697340043144,208.91373112868584,209.5384615384594,170.46463178294556,147.8580426356601,150.10174418604515,0.739990969295605,0.10475617098133655,0.1552528597230584
145.08328767123263,113.12383561643888,116.26438356164452,172.45996156310008,155.84689301729605,158.36002562460084,130.54897959183617,91.47673469387526,93.54176870748435,0.29074118302682905,0.12411432210811241,0.5851444948650585
128.35572112825602,95.40308674827327,98.33656200106302,219.2578334825413,211.2426141450337,211.6705461056389,165.72004479283356,145.95184770436867,146.78723404255226,0.7640266710034151,0.0908277768742885,0.1451455521222963
130.95692158760795,93.82236205227682,93.1292352371745,254.999999999999,255.00000000000185,255.00000000000125,175.43805309734512,152.00442477876103,146.76548672566372,0.6441258959177314,0.28575880336553444,0.07011530071673419
134.21379310344767,98.3438871473362,100.50689655172263,254.9999999999997,254.99999999999937,255.0000000000001,171.24759152215796,155.36608863198498,159.46339113680094,0.6609362054681027,0.12427506213753108,0.2147887323943662
167.4289994008393,146.97543439185145,151.52246854403717,133.48017621145462,95.12594398993272,97.34203901824912,254.99999999999974,255.00000000000068,254.9999999999994,0.11447973112010426,0.8719390904725975,0.013581178407298168
139.03414634146338,99.87317073170732,102.38048780487806,255.0000000000004,254.99999999999966,255.0,127.99501246882829,86.01995012468792,86.92518703241896,0.1784160139251523,0.12358572671888599,0.6979982593559617
134.55527847048958,94.4109171515657,96.08312551953557,254.9999999999997,254.9999999999984,255.00000000000097,169.84252758274815,152.81444332999004,156.82046138415296,0.7059859154929577,0.09898278560250391,0.19503129890453835
175.88476953907778,158.91132264529213,161.17034068136135,134.621574528753,97.72041818469769,100.06304451132647,219.40695792880354,209.72411003236454,209.90048543689136,0.20890518596123625,0.6616029334730226,0.12949188056574124
129.7048755932668,95.21098806270555,97.47576585646529,172.6429521276602,158.5199468085097,161.3716755319142,255.00000000000068,254.99999999999898,254.99999999999932,0.7714412515255742,0.16687007655608566,0.061688671918340175
131.46395881006964,91.24399313501459,92.88815789473446,255.00000000000063,255.00000000000148,254.99999999999807,176.2073170731707,160.04878048780486,163.02560975609777,0.7071197411003236,0.12702265372168284,0.16585760517799353
255.00000000000023,254.99999999999926,255.0000000000007,127.55221518987375,86.5664556962021,88.9746835443045,139.8571428571429,107.40952380952379,112.83809523809522,0.3700854700854701,0.5401709401709401,0.08974358974358974
170.50183598531234,152.8164014687884,154.9706242350063,132.842590346834,95.92820761581456,97.95464467620691,254.99999999999932,254.99999999999898,254.9999999999985,0.1501379944802208,0.7587856485740571,0.09107635694572216
129.75746268656636,93.05447761194186,93.82425373134552,254.9999999999992,255.0000000000013,255.00000000000188,176.03179190751445,156.90751445086698,157.8988439306357,0.7086197778952935,0.19989423585404548,0.09148598625066102
227.00833333333296,220.866666666666,221.7600000000009,133.76448457486882,98.03085026335518,99.32430398796198,184.42770352369362,172.9489671931951,174.01215066828692,0.2180232558139535,0.482921511627907,0.29905523255813954
130.3170292573132,91.99504876219268,93.66541635408905,180.88514632799433,165.4732192159043,168.12810601877467,148.90537808329924,116.57217953902152,119.63890012131043,0.6094620513288885,0.16512923554662526,0.22540871312448627
254.99999999999983,254.9999999999991,255.00000000000017,128.54691689008024,84.86729222520027,84.76809651474595,141.34824281150145,96.23003194888184,95.50479233226821,0.40101809954751133,0.42024886877828055,0.17873303167420815
129.4769293589223,91.90853409555035,92.92690894242621,206.26821192052984,197.36754966887526,198.92549668874221,157.85299455535403,135.12704174228665,139.18693284936495,0.6792452830188679,0.16759156492785793,0.15316315205327413
131.889271992906,94.92582011624042,96.8602108166734,217.74674479166688,207.59114583333354,208.90950520833348,166.43539518900366,146.26391752577433,150.91030927834987,0.6956908953894636,0.10522710145920394,0.19908200315133245
230.52190237797242,203.44806007509388,182.25406758448062,214.7686308492204,177.50173310225284,152.40901213171543,255.00000000000034,254.99999999999983,254.9999999999999,0.3090909090909091,0.44642166344294004,0.24448742746615088
212.55831853167518,168.5918689559886,131.72863627393133,233.63409868099592,206.47337567171357,183.06106497313175,217.9357445948676,181.59062436855953,150.66599312992503,0.2978485774747237,0.12015048201269692,0.5820009405125793
207.70082449941103,175.5429917550058,153.3616018845702,254.79166666666669,254.31249999999994,254.12500000000006,219.10263157894738,188.96842105263158,167.98684210526315,0.6648394675019577,0.037588097102584185,0.2975724353954581
230.13327076489898,202.07367433129977,179.63115908024506,215.51504947773452,174.20993677845271,141.15722924683934,247.80918918918843,239.0600000000026,232.1486486486474,0.11417471537257864,0.7860033453839098,0.09982193924351157
216.29345128237821,172.5983580474746,135.6726914020198,247.25735294117706,238.27863777089607,230.56617647058587,229.00227568270526,200.9151495448643,177.80429128738768,0.7351331118701165,0.12094698919197118,0.14391989893791232
227.66890944771484,197.92598822540023,174.7345107933845,213.2411804287231,170.35739690474034,136.23627799673338,247.06168999481542,237.58320373250507,230.13841368584906,0.22429083590162904,0.6543178816277754,0.12139128247059564
234.49813200498141,212.75716064757177,195.68493150684915,219.809885931559,193.49429657794678,175.27186311787074,203.15789473684208,154.91228070175436,116.54385964912287,0.5800865800865801,0.3787878787878788,0.04112554112554113
216.98962516733604,179.9019410977242,148.80655957161986,211.0865701119159,169.0164581961816,134.43811718235702,232.500521376434,204.38164754953064,181.5140771637124,0.42848962061560486,0.43407301360057265,0.13743736578382248
237.88515312916138,217.46071904127794,199.85186418109282,224.82475019215994,196.02190622598008,172.63143735588005,213.2708643815206,175.75856929955253,148.00409836065649,0.3623642943305187,0.31338962605548853,0.32424607961399277
214.66017191977073,177.2204393505253,145.6299904489016,231.04064171122985,202.68983957219294,179.36898395721875,210.2049789198955,168.29973900823182,131.2882955229866,0.4694646220069949,0.0838489821540669,0.4466863958389382
246.8053658536579,237.48682926829295,230.58292682926495,215.72433591058692,171.75595192528283,136.56610273290522,227.803245436106,196.670131845842,172.80070993914777,0.10730964999737629,0.6854699060712599,0.2072204439313638
254.9722222222221,254.27380952380952,253.5079365079369,214.6316408086508,172.01551480959094,136.28255759285423,232.90074706510123,203.2710779082177,178.4909284951978,0.04629799742788903,0.7815542899136506,0.1721477126584604
213.5441330458887,169.9388974437949,136.9577456113332,226.40520737930075,195.44511317545343,172.68585633913543,246.76437216338743,236.02231467473274,228.2397881997001,0.6121333232787874,0.2884774903853405,0.09938918633587211
216.7305861234668,173.83430890501774,136.99843908530892,247.5718219366671,237.43506195502448,229.07296925195112,228.77458396369164,197.955874936965,172.82476046394234,0.6758624327460703,0.11499103280936808,0.20914653444456166
220.94357638888886,187.7725694444444,161.6119791666666,208.6858237547892,169.39144316730494,139.97828863346072,235.43830334190224,209.26092544987122,187.94473007712062,0.3295194508009153,0.44794050343249425,0.2225400457665904
214.0309210526315,170.18815789473666,136.94605263157902,255.0,254.99999999999994,255.00000000000017,223.83333333333334,186.69629629629634,158.93333333333328,0.6931144550843593,0.06064751481988144,0.24623803009575923
215.51495781130166,172.74379953975904,135.33623114292942,254.9756756756756,254.6675675675673,254.40810810810754,229.30018587360604,199.08828996282548,174.4395910780668,0.7300728019413851,0.06906850849355983,0.20085868956505507
254.80821917808217,254.45662100456644,254.16894977168926,193.01141924959242,141.33115823817332,102.83360522022802,214.37472035794178,178.32486417385766,149.43656120166168,0.0308885754583921,0.08645980253878702,0.8826516220028209
248.72971065631674,243.11009174311863,239.2717007762872,214.39503386004563,175.39503386004463,145.79909706546206,231.21592649310875,210.1883614088821,195.6125574272588,0.41688731979994115,0.3909973521624007,0.19211532803765813
214.74074074073994,170.56945982527574,134.2442475698318,238.20689655172313,213.7638807714807,190.9286966686175,219.9519835841314,185.2693570451434,156.94528043775642,0.43093483217561906,0.181080651147993,0.38798451667638795
214.93903521751986,169.33698332839933,133.37427246719685,247.28284671532836,238.24026763990133,232.86435523114233,229.92594786729848,199.29206161137327,178.60396919431307,0.6687339183215676,0.10846473576565284,0.22280134591277959
227.31207598371776,201.41926729986432,181.9864314789688,215.27801724137916,185.7155172413794,164.176724137931,239.39278937381388,218.5578747628085,201.31119544592033,0.42650462962962965,0.26851851851851855,0.30497685185185186
247.42796352583588,238.4079027355631,231.8145896656525,215.0333253128009,171.3310875842172,135.69369586140576,229.13294375456553,200.04309715120507,177.66544923301666,0.14515274589440227,0.7338866325269292,0.12096062157866855
222.774595267746,192.0530510585303,167.60722291407203,213.59935258964174,172.63097609561842,141.67305776892385,235.71029468044435,211.96287791810255,191.03827018752352,0.3772078166102969,0.37730176625328826,0.24549041713641487
208.57683215130032,161.76241134751766,126.11702127659568,214.635761589404,174.0022075055187,144.03421633554078,211.43785632839223,167.98745724059293,134.8945267958951,0.24130062749572162,0.25841414717626926,0.5002852253280091
251.10737386804692,249.6840879689527,246.74152652005372,239.85135680419612,233.7228891354791,217.1084938969028,222.98979591836735,202.71720116618107,157.18221574344034,0.15855109324363129,0.8133076260409402,0.028141280715428478
242.82093023255814,235.8627906976744,219.13720930232554,236.14319809069215,225.8066825775656,200.343675417661,251.62939297124606,245.09584664536737,237.5750798722044,0.5402010050251256,0.26319095477386933,0.19660804020100503
236.44430335911332,232.85109084612733,218.67205356112197,247.4820415879015,245.68620037807207,240.54584120983017,234.49117479597632,228.35376731827688,209.90055038906846,0.5398180458624128,0.13185443668993022,0.32832751744765704
237.884072998756,231.68228950642873,213.5156574035671,247.5907815631262,245.1899799599203,239.0821643286567,219.47008547008554,208.64529914529902,178.01282051282053,0.7794391012688919,0.20164875131334356,0.018912147417764487
238.5418594239666,235.75824503805384,224.21623638262906,235.42236275565156,230.349165769645,213.3654467168992,248.6866639643294,246.46047831374167,242.21888933927787,0.4036746987951807,0.447710843373494,0.1486144578313253
238.65011926058426,230.49433512224275,208.4675014907563,248.47675906183358,246.1624733475486,241.00554371002062,238.71841155234645,234.21008501222778,219.39839291952927,0.3802721088435374,0.13293650793650794,0.48679138321995463
