type,y_mean,y_std,u_mean,u_std,v_mean,v_std
Blueberry,114.11670678863746,78.23246629136203,143.64169475204622,12.88037530506253,111.33355801636976,14.528296746636672
Blueberry,98.50916686006033,82.11722158156557,140.00247543900363,11.715695322346376,115.21574998066063,12.76315864953015
Blueberry,118.42441209406495,83.33299576665272,144.4104143337066,14.29302930153163,110.31382978723404,16.07777148576976
Blueberry,98.17409215746109,60.39990618033001,147.24183704607873,12.397579721632006,107.39166920964297,14.99319134019687
Blueberry,97.88672641459405,62.53485978999912,147.83067295964364,12.834711781876711,107.7794983295328,14.134729920180083
Blueberry,108.11959365861166,85.91958548212887,141.93012159458212,13.46977573783516,115.06926273664769,12.853400995725602
Blueberry,93.34311670160727,64.24505061888932,146.04489867225718,12.800536616154963,109.61611926391801,13.617887454904183
Blueberry,89.01149764150944,101.84482935519675,135.22228773584905,11.766377524509553,120.07075471698113,13.0643028103672
Blueberry,111.29060761426857,90.85068421559016,141.249809097851,13.867596634222666,114.78608050616342,14.357538878354422
Bubble Gum,157.03562242798353,101.87887255167604,123.46154835390946,3.899135029875343,145.4619341563786,13.857755534000052
Bubble Gum,153.27450980392157,103.22841095390812,123.6735717542831,3.587876756832775,144.8981825288255,13.28827770981
Bubble Gum,145.0909090909091,98.21663243591863,123.02335858585859,3.484284317438736,148.07323232323233,13.903652621478761
Bubble Gum,147.27095337873232,104.77872266142042,123.49319015191199,3.858359280760614,145.05644316396018,13.625657711146728
Bubble Gum,161.60080395794682,98.20335576790872,123.3404452690167,3.47093104583289,146.3034941249227,12.823134682714254
Bubble Gum,149.10385149737573,101.27186386762807,122.53396109910466,5.3774343060313985,147.93921735103427,18.829313332488034
Bubble Gum,172.1655612244898,102.42238419094967,124.67551020408163,3.472385559580859,140.9423469387755,12.88084096166215
Bubble Gum,157.41301169590642,102.73718687767285,123.22117794486215,4.938865449581593,144.80555555555554,16.96762096709013
Bubble Gum,172.04789883050753,91.87154745668303,122.48391248391249,3.8246139566736597,148.39175200044764,13.012535427079438
Bubble Gum,165.5316526610644,94.04097224238977,121.89323729491797,4.214113166969683,149.1250100040016,13.781013942668194
Bubble Gum,171.21354166666666,95.81243744549411,123.36781442901234,4.099503127767529,145.870418595679,15.549079155848407
Bubble Gum,150.79629213483145,105.50668527603892,123.12528089887641,5.035573584567125,144.34337078651686,16.422356161532523
Bubble Gum,167.09024317691677,94.52722515667635,122.58343868520859,3.883406452492209,147.91685877890978,13.615700564431231
Bubble Gum,136.32355389096963,103.87938550039246,123.9460049937578,3.4894314098221715,144.78495630461921,13.874671267308226
Bubble Gum,179.0816919191919,88.56269261602222,122.96603535353535,3.190735157802192,147.27449494949494,11.325773146729833
Bubble Gum,171.03632038065027,89.98168875544607,122.24234734337827,3.609325599910953,150.11268834258524,13.13013275602103
Bubble Gum,154.8419512195122,102.82811482977199,123.25154471544715,4.325456136014546,145.57382113821137,15.743451265736695
Bubble Gum,166.18208797032327,98.2258907544559,123.19793322734499,3.9221877742808133,145.72559618441971,13.258210077098859
Bubble Gum,139.34767932489453,101.83313259865659,123.18565400843882,3.675408935221986,146.66558167570827,14.013729269010634
Bubble Gum,170.6425908919021,95.32634732467764,123.063529793096,3.7210502774589305,146.32877748365837,12.796523596868942
Bubble Gum,125.25074809160306,114.716899046833,125.3193893129771,3.333050720882806,138.59737404580153,12.704290282327738
Bubble Gum,165.65452337583486,91.63153742219266,122.3920259056871,3.5073475315803466,149.96073669297712,13.257635627531394
Bubble Gum,153.06797486453942,95.18768705555105,121.2010648705599,5.7343946742142675,152.62957179409995,20.363972325812988
Bubble Gum,152.48634519350813,99.378978186694,123.12453183520599,3.6788532500296456,147.2094257178527,13.98208095420797
Bubble Gum,177.06364145658264,94.42866194256702,123.58173669467787,3.322440854310306,144.71137254901961,11.66791907972982
Bubble Gum,98.38063204005006,114.11508784202253,125.70588235294117,3.687475394447709,136.35857321652065,13.19502166397329
Bubble Gum,151.63491751767478,94.76973614594641,123.21072270227808,3.1195382605829804,148.59819324430478,13.117197141012394
Bubble Gum,177.70634920634922,99.57582703505092,124.72562358276645,3.3496448455552423,140.83704390847248,12.141581150254282
Bubble Gum,137.17156862745097,111.12921675116482,124.64367816091954,3.6602656393922954,141.20757268424612,13.909067316243751
Bubble Gum,177.68011363636364,94.92127091813698,124.64857954545455,2.9115899328123698,142.4497159090909,11.955660266973647
Bubble Gum,155.73931623931625,108.34253875394731,124.66588966588967,3.786691264851299,141.04273504273505,14.432778284967789
Bubble Gum,176.07546180292525,89.13417388585025,122.7372530738302,3.4661051092706847,148.2425266592856,12.748938592432477
Bubble Gum,144.10438224484025,105.87608776508365,123.66677975685609,3.7765352427535817,144.3791348600509,13.73225310269268
Bubble Gum,110.3625906803477,106.82764146286281,124.20632638389648,3.9690623359694466,143.17475981961962,15.577094895480592
Bubble Gum,171.94707448535618,95.1384934449598,123.16040002597572,3.5389331430736126,146.01500097408922,12.13304157076742
Bubble Gum,140.15913715913715,109.31905036655176,124.3048433048433,4.232780595406904,141.6809116809117,15.592201315503228
Bubble Gum,158.86594473487676,99.25093462385716,123.34316654219568,3.5494811256415146,145.90247697286532,12.890623398780638
Buttered Popcorn,168.31772575250835,108.3536421140346,111.60066889632107,17.348775160009932,133.96722408026756,6.278534540256938
Buttered Popcorn,175.53759450171822,107.61201179003578,116.11408934707904,14.032918127781567,132.85855670103092,4.872497399340385
Buttered Popcorn,140.6914548404543,122.37617769381342,122.64899945916711,7.028459517203221,130.5565170362358,3.6335930373559093
Buttered Popcorn,184.3209263854425,94.43067999653618,118.58101277456116,6.861067185391367,132.9114971050455,4.160856403404995
Buttered Popcorn,173.15308241401686,105.87277081557737,115.3114211550941,11.098293915330611,133.32576249188838,4.310007312046871
Buttered Popcorn,167.83531730987946,110.57872641563462,120.26233982864508,8.541124948803581,131.62991887178708,3.4131516989312924
Buttered Popcorn,176.19244391971665,102.09462104811973,112.86107831562377,13.24963835086584,134.81306572215664,5.073649089156581
Buttered Popcorn,140.60544627325038,115.67708631785256,119.18259065970828,8.761949497974864,132.14331593737455,4.059663237302327
Buttered Popcorn,176.33581984517946,107.53265889114046,110.67234342012667,19.27041252285829,134.235327234342,6.436158990930449
Buttered Popcorn,170.6545086119554,106.42126729256088,113.54692249240122,14.983707021003081,133.7998353596758,5.1501042644196104
Buttered Popcorn,189.5060908084164,95.58979105296034,118.32967032967034,7.089513076196893,132.9877331970355,3.7730830702324347
Buttered Popcorn,176.83530631642617,106.02592660967329,120.306921282295,5.328456557727649,131.79953339669922,2.891973617473
Buttered Popcorn,161.1428009441385,111.05065997438454,118.73373983739837,6.896407221509487,132.36998426435878,3.5160564113683437
Buttered Popcorn,185.3749681690858,99.35412361415608,119.65183346065699,5.563754599225982,132.45677361853834,3.1818619646273416
Buttered Popcorn,171.43244981986618,108.13981553327714,120.81375450334534,5.347075208377409,131.81684251158003,3.0468501515525372
Buttered Popcorn,167.381595609962,110.05737054980344,120.60417294819996,6.158912822392546,131.77103057347887,3.4975685516991093
Buttered Popcorn,173.65783871775608,106.05205625375407,119.13755321813173,5.910334662387806,132.4254320060105,3.200674053248613
Buttered Popcorn,158.25180659571672,108.93124264318828,111.6719879122323,16.51892850813902,134.87478649323347,5.773066550992446
Buttered Popcorn,163.55238802945348,108.84258097126107,113.30574883469566,14.175500721200715,133.9783827602513,5.041039992380019
Buttered Popcorn,180.48282690338,100.35300579455401,120.03817002389894,5.0519977217245495,132.2887674974394,3.055018452233044
Buttered Popcorn,170.5059678256357,107.20252690813963,112.85223144784639,14.837787020516354,134.47573949143748,5.66142162090995
Buttered Popcorn,130.81317550180134,121.0867652802976,122.19660319094184,7.567058167877208,131.11631497683993,4.1358625633836335
Buttered Popcorn,158.39495798319328,110.95504188235829,113.30819327731092,15.004774313462299,134.00861344537816,5.663194729837084
Buttered Popcorn,152.55733333333333,113.16405451031743,118.6329756097561,7.488058271287816,132.51635772357724,3.8756243538553172
Buttered Popcorn,187.6998474446987,98.8486781248226,119.96300533943554,5.046685612026784,132.08695652173913,2.9117305237016335
Buttered Popcorn,130.5964622797175,119.32377359262935,121.45145534948188,7.16228086143741,131.0559699029767,3.4839225248015486
Buttered Popcorn,178.81718151995625,104.72535155919356,119.06055221432477,6.447523114737184,132.37137780207763,3.395997678735098
Buttered Popcorn,164.0572463768116,111.20209431851252,119.25935990338164,7.447120545633338,132.17071256038648,3.8233676033598893
Buttered Popcorn,167.83147674243565,111.56378274909623,121.70638265843745,5.5723695165067335,131.14082492849616,3.001022412947874
Buttered Popcorn,184.55277973258268,100.30007507916801,116.71182266009852,10.931476524893286,133.27797325826882,4.667117409508098
Buttered Popcorn,172.87763347763348,106.59997525048448,118.55324675324675,12.805734938805784,132.02813852813853,4.557370589896402
Buttered Popcorn,161.79122465180055,109.64754723753096,101.35029227105434,32.51431167038197,136.28426066248105,9.174458747734592
Buttered Popcorn,157.9996233521657,113.51158575360297,120.4097300690521,6.418765116988976,131.58116760828625,3.1999838186432323
Buttered Popcorn,161.73194818519943,110.49395941077495,117.62908811081185,8.027801528794864,132.64800564319611,3.7835405516233185
Buttered Popcorn,161.07867350108728,112.80707471707724,119.52586206896552,7.258530711536995,132.25434917676296,3.881856603499029
Buttered Popcorn,170.66948495737336,108.366129225684,118.35524554357782,7.681924713615944,132.27823575001761,3.8084022611764468
Buttered Popcorn,164.2095238095238,110.4696882322956,119.0199752628324,7.537490498655538,132.34607297464441,3.8039735729030872
Cantaloupe,93.13440438871473,100.61740615496761,114.8932210031348,17.884999260813743,148.84169278996865,28.415834611983346
Cantaloupe,130.21159119543466,91.43581455069588,103.96798339879938,20.24355549872215,161.19298895723708,28.033483405726415
Cantaloupe,143.74815918653576,82.69847744412434,102.24938639551192,18.160080540007595,165.74176016830293,26.222021798410925
Cantaloupe,122.8746617965368,85.102028762738,100.56047077922078,19.507126880425428,166.09949945887445,27.154483592708736
Cantaloupe,103.88516383495146,89.92377399106408,106.81117263349515,19.20967559325219,160.21374393203882,29.18449467074694
Cantaloupe,116.42050683777302,86.24906610107631,102.48408840495172,19.275784256117984,164.81074599779635,27.894702355288764
Cantaloupe,128.44399362411244,87.13920012018264,102.21649036371541,19.236184700333148,164.4389943486451,27.00216429796866
Cantaloupe,98.18070175438596,90.28943117532462,108.87456140350878,18.595581966351098,157.78508771929825,28.97585725978912
Cantaloupe,131.72315903465346,79.46763041769692,99.10543007425743,17.790871441638473,168.88582920792078,25.295899678115532
Cantaloupe,144.20549242424244,73.4010023197943,96.42905618686869,16.81918899621887,172.17826704545453,23.614292464798307
Cantaloupe,119.45555555555555,83.67801122847564,102.6008547008547,18.12811951687776,166.991452991453,27.957475561451496
Cantaloupe,119.74361901283046,95.66584262941468,106.64147755810237,20.66787231809507,158.6378475868682,29.562558962064134
Cantaloupe,123.37105806071324,87.11408660063064,105.08620689655173,17.654236192780306,162.3740053050398,26.378255717043007
Cantaloupe,123.39003322259136,81.96274394918682,102.79119601328904,17.043634314974476,164.07624584717607,24.51147267879025
Cantaloupe,138.04746376811593,78.28275945794282,98.09065217391304,17.58849177880042,168.56384057971013,23.96757132262299
Cantaloupe,125.98242230957501,82.33133711853843,101.45390491730328,17.84945762272227,168.14922494993695,27.107191004481308
Cantaloupe,128.52745726495726,80.80478675386698,101.74935897435897,17.23009813205857,167.15299145299144,25.87956763482997
Cantaloupe,132.13326771653544,79.42797419036442,101.25067804024496,16.941119520234757,168.64374453193352,25.83577471781752
Cantaloupe,111.79770065241445,86.10038400321517,105.28970762167593,18.198540914985433,164.09341099566328,29.028381488188337
Cantaloupe,138.19851258581235,73.34519421850398,97.64101830663616,16.278200999987792,172.7090961098398,24.081978546543127
